name,symbol,price,volume,mkt_cap,coingecko_rank,vol / mkt_cap,dominance,num_holders,whitepaper,coingecko_likes,fully_diluted_valuation,meme_coin
PAXEX,PAXEX,0.002549971454,,19330.56,2808.0,,1.27e-08,,1.0,616.0,25499.71454,-1
SLT,SLT,0.005402977581,12.97,19180.16,2809.0,0.001,1.26e-08,,,62.0,16208.932743,-1
Mainstream For The Underground,MFTU,0.00033595142,17573.41,19081.48,2810.0,0.921,1.25e-08,,,119.0,19485.182360000003,-1
IncaKoin,NKA,0.015911731932,0.002322193911,18983.22,2811.0,0.0,1.25e-08,,,79.0,795586.5966,-1
Boldman Capital,BOLD,1.383348e-06,2018.44,18923.74,2812.0,0.107,1.24e-08,,,274.0,31817.004,-1
Archetypal Network,ACTP,3.54,1290.4,18899.95,2813.0,0.068,1.24e-08,5994.0,,4280.0,21162.12,-1
Bloody Token,BLOODY,0.00158016461,,18545.94,2814.0,,1.22e-08,,,226.0,103751.75001901864,-1
NYXCoin,NYX,0.000690571021,26.13,18513.64,2815.0,0.001,1.22e-08,,,94.0,,-1
Junsonmingchancoin,JMC,3.8866901e-05,7.88,18440.41,2816.0,0.0,1.21e-08,,,177.0,38866.901,-1
Maxcoin,MAX,,68.3,18253.22,2817.0,0.004,1.2e-08,,,456.0,,-1
Sativacoin,STV,0.002778387736,,18105.09,2818.0,,1.19e-08,,,156.0,69459.6934,-1
COWRY,COW,0.014319208373,,17702.21,2819.0,,1.16e-08,,,36.0,143192.0,-1
SharedStake Governance Token,SGT,0.001808319567,666.61,17657.99,2820.0,0.038,1.16e-08,,1.0,112.0,31240.469164946287,-1
Tuxcoin,TUX,0.004281932106,,17291.0,2821.0,,1.14e-08,,,218.0,42819.31677806789,-1
Stand Share,SAS,0.307087,82774.0,17279.51,2822.0,4.79,1.14e-08,,,654.0,307087.0,-1
JBOX,JBX,5.0763353e-05,76690.0,16972.6,2823.0,4.518,1.12e-08,,,343.0,22894.397030085027,-1
Rise Protocol,RISE,0.000158829062,0.0,16886.85,2824.0,0.0,1.11e-08,,,104.0,95297.4372,-1
INTUCoin,INTU,0.00230425941,9.2,16806.67,2825.0,0.001,1.1e-08,,1.0,207.0,460851.882,-1
BlockBurn,BURN,0.000332567894,,16731.67,2826.0,,1.1e-08,,1.0,176.0,16628.3947,-1
OSINA,OSINA,0.070603065418,,16711.24,2827.0,,1.1e-08,,,163.0,58601.0,-1
Guider,GDR,0.033613023703,249.58,16643.84,2828.0,0.015,1.09e-08,,,228.0,16807.889985471822,-1
01coin,ZOC,0.037995485739,7457.49,16443.03,2829.0,0.454,1.08e-08,,,224.0,37995.485739,-1
NOODLE.Finance,NOODLE,0.00344649048,,16165.52,2830.0,,1.06e-08,,,59.0,189556.9764,-1
GravityCoin,GXX,0.000331494415,1.0,16059.46,2831.0,0.0,1.06e-08,,,136.0,,-1
Balkan coin,BKC,3.4054948e-05,4.12,15984.89,2832.0,0.0,1.05e-08,,,104.0,8513.737000000001,-1
Zent Cash,ZTC,0.000661210863,0.896353,15709.19,2833.0,0.0,1.03e-08,,,109.0,16530.271575,-1
Sierracoin,SIERRA,0.00041647332,,15594.76,2834.0,,1.02e-08,,1.0,232.0,20360.91749646816,-1
AEROTOKEN,AET,4.9762317e-05,0.000695079021,15237.79,2835.0,0.0,1e-08,,1.0,194.0,49762.317,-1
Rigel Finance,RIGEL,5.0025339e-05,46.78,15060.57,2836.0,0.003,9.9e-09,,1.0,126.0,12984.777092196,-1
GoHelpFund,HELP,0.00060139153,0.0,14626.39,2837.0,0.0,9.6e-09,,,1153.0,30069.5765,-1
Xavander Coin,XCZM,7.0674445e-05,,14150.49,2838.0,,9.3e-09,,,223.0,17668.61125,-1
SoftChain,SCC,1.2999921e-05,1413.78,13804.22,2839.0,0.102,9.1e-09,,,268.0,26358.433172855785,-1
Datacoin,DTC,0.000327546819,,13728.41,2840.0,,9e-09,450944.0,,111.0,15067.153674,-1
KIMEX,KMX,1.006128e-06,,13667.86,2841.0,,9e-09,,1.0,456.0,31189.968,-1
Dash Green,DASHG,0.000356539765,,13418.7,2842.0,,8.8e-09,,,194.0,,-1
YOLOCash,YLC,0.001328285217,,13017.6,2843.0,,8.6e-09,2363.0,,59.0,66414.26085,-1
Agouti,AGU,6.8081424e-05,0.005355565355,13004.25,2844.0,0.0,8.5e-09,,1.0,92.0,11321.815269054145,-1
AIAScoin,AIAS,9.36165e-07,,12942.49,2845.0,,8.5e-09,,1.0,336.0,936165.0,-1
Apollon Network,XAP,0.007502172439,,12903.87,2846.0,,8.5e-09,,,81.0,1575456.21219,-1
DistX,DISTX,0.000897007674,17617.01,12852.58,2847.0,1.371,8.4e-09,,1.0,150.0,19027.725052295256,-1
GOSSIP-Coin,GOSS,0.000402513891,,12833.72,2848.0,,8.4e-09,,,943.0,24150.83346,-1
Jiaozi,JIAOZI,86.48,,12648.98,2849.0,,8.3e-09,,,284.0,11666.76,-1
MNPCoin,MNP,3.415928e-05,1.09,12587.0,2803.0,0.0,8.3e-09,,,468.0,34159.28,-1
Zenad,ZND,2.85427e-07,,12573.78,2850.0,,8.3e-09,,1.0,545.0,22834.16,-1
ConnectJob,CJT,0.001152122807,,12187.35,2851.0,,8e-09,4185.0,1.0,158.0,2419457.8947,-1
Couchain,COU,,1097.04,12005.97,2852.0,0.091,7.9e-09,15481.0,1.0,664.0,,-1
New Year Bull,NYB,0.003606259571,,12003.48,2853.0,,7.9e-09,,,148.0,36062.59571,-1
DEUS Synthetic Coinbase IOU,WCOINBASE-IOU,0.001000688834,,11666.76,2854.0,,7.7e-09,,,119.0,,-1
Advanced Technology Coin,ARC,6.6891728e-05,,11651.36,2855.0,,7.7e-09,,,201.0,668917.28,-1
Voyager,VGR,0.000680466867,,11389.78,2856.0,,7.5e-09,30614.0,,163.0,68046.6867,-1
Soft Link,SLINK,0.001156811402,,11000.13,2857.0,,7.2e-09,,,61.0,99261.88203876567,-1
Neetcoin,NEET,0.648088,6.17,10895.56,2858.0,0.001,7.2e-09,,,222.0,19442.63,-1
ExchangeN,EXN,0.000133822888,0.0,10872.24,2859.0,0.0,7.1e-09,,1.0,123.0,7625.963782655336,-1
ARbit Coin,ARB,0.00571421403,,10837.51,2860.0,,7.1e-09,,,53.0,1635.9223346487,-1
Sucrecoin,XSR,0.000154998424,,10706.78,2861.0,,7e-09,,,1229.0,13019.867616,-1
Kabberry,KKC,11.65,13.14,10641.21,2862.0,0.001,7e-09,,,268.0,11650.0,-1
ROIyal Coin,ROCO,0.000193317307,9.36,10386.81,2863.0,0.001,6.8e-09,,1.0,316.0,12565.624955,-1
Game Fanz,GFN,0.000389021903,58.74,10270.91,2865.0,0.006,6.7e-09,,1.0,250.0,32677.839852,-1
MOJI Experience Points,MEXP,0.004143680191,,10207.71,2864.0,,6.7e-09,,,78.0,103592.004775,-1
Emergency Coin,ENY,0.015337454571,,10116.45,2866.0,,6.6e-09,,,1725.0,15337.454571,-1
Ludos Protocol,LUD,0.002326690829,34003.0,9734.02,2867.0,3.493,6.4e-09,,1.0,161.0,48860.507409,-1
Liquid Finance,WTR,0.000590779414,,9608.41,2868.0,,6.3e-09,,,182.0,5907794.140000001,-1
KINGSCOIN,KGS,0.001697704029,,9408.89,2869.0,,6.2e-09,,,194.0,6621.0457131,-1
Bitcoin Unicorn,BTCUI,0.009642957838,,9336.53,2870.0,,6.1e-09,,,172.0,12866.675786906104,-1
Rich Lab Token,RLE,2.034307e-06,15.51,9160.59,2871.0,0.002,6e-09,,,778.0,61029.21000000001,-1
Dextro,DXO,0.686575,2.07,8799.27,2872.0,0.0,5.8e-09,,,1435.0,13731.5,-1
Alpha Coin,APC,4.003092e-05,1451.66,8795.13,2873.0,0.165,5.8e-09,1983.0,,264.0,14010.822,-1
Team Finance,TEAM,0.000497991653,,8419.06,2874.0,,5.5e-09,,,116.0,29879.499180000003,-1
JavaScript Token,JS,0.000427822122,76.5,8297.24,2875.0,0.009,5.5e-09,,,108.0,106955.5305,-1
Electrum Dark,ELD,0.000386104463,88.56,8047.12,2876.0,0.011,5.3e-09,,,242.0,7316.489610454204,-1
zzz.finance,ZZZ,0.004015868027,0.0,8002.19,2877.0,0.0,5.3e-09,,,276.0,44174.548297,-1
ChanCoin,CHAN,4.1871805e-05,,7829.18,2878.0,,5.1e-09,,,265.0,20935.9025,-1
Rank Token,RANK,0.000693810996,5478.34,7790.89,2879.0,0.703,5.1e-09,,1.0,229.0,55935.04249752,-1
SWYFT,SWYFTT,0.002363564003,2708.57,7623.96,2880.0,0.355,5e-09,,,219.0,42544.152054,-1
Bulleon,BUL,0.000337797021,6.9,7365.16,2881.0,0.001,4.8e-09,31277.0,1.0,134.0,,-1
True Seigniorage Dollar,TSD,0.005993050507,,7316.49,2882.0,,4.8e-09,,,125.0,5993.050507,-1
Netrum,NTR,0.00083083083,,7278.54,2883.0,,4.8e-09,,1.0,101.0,2742.81267993987,-1
Azuma Coin,AZUM,0.219401,16818.49,6823.59,2884.0,2.465,4.5e-09,,,76.0,25666.406584,-1
Stakinglab,LABX,0.000694184733,0.273279,6777.07,2885.0,0.0,4.5e-09,,,66.0,,-1
Galilel,GALI,0.000664250659,,6690.06,2886.0,,4.4e-09,,1.0,163.0,807.0320024027089,-1
XDNA,XDNA,0.000525605803,,6650.58,2887.0,,4.4e-09,,,1143.0,5977.541873209813,-1
Vivid Coin,VIVID,0.000386165172,,6572.47,2888.0,,4.3e-09,,,119.0,193082.586,-1
CaluraCoin,CLC,0.553098,0.001396611745,6560.9,2889.0,0.0,4.3e-09,,,414.0,11061.96,-1
BitcoinBrand,BTCB,0.000238954501,1419.6,6550.54,2890.0,0.217,4.3e-09,,,59.0,9989.631030006578,-1
Unlimited FiscusFYI,UFFYI,1.0152043e-05,,6519.75,2891.0,,4.3e-09,,,1659.0,,-1
Abitshadow Token,ABST,0.001661209801,230.64,6413.23,2892.0,0.036,4.2e-09,,1.0,67.0,5115.507865471986,-1
BillaryCoin,BLRY,0.000425563364,,6246.79,2893.0,,4.1e-09,,,103.0,851126.728,-1
Toast.finance,HOUSE,0.096060328927,,6184.74,2894.0,,4.1e-09,,,118.0,6724.32,-1
Galactrum,ORE,0.000463484036,,6106.58,2895.0,,4e-09,,1.0,627.0,46348.4036,-1
Token CashPay,TCP,0.056948125425,1.25,6044.01,2896.0,0.0,4e-09,,,126.0,17084.4376275,-1
Daiquilibrium,DAIQ,0.001037123381,,5977.54,2898.0,,3.9e-09,,,310.0,8288.685912458477,-1
Welltrado,WTL,0.001208286847,419.32,5973.18,2899.0,0.07,3.9e-09,,1.0,280.0,25374.023787,-1
FinTab,FNTB,0.000863486616,128.35,5971.0,2897.0,0.021,3.9e-09,864.0,,51.0,8634.86616,-1
Secure Cash,SCSX,4.5706742e-05,5.83,5575.77,2900.0,0.001,3.7e-09,,1.0,83.0,4570.6742,-1
HOdlcoin,HODL,0.000349085411,54.98,5550.16,2901.0,0.01,3.6e-09,,,419.0,34908.5411,-1
SpectrumX,SPE,0.006402469574,2.32,5200.8,2902.0,0.0,3.4e-09,,1.0,130.0,7426.86470584,-1
Dowcoin,DOW,0.000336130237,,5040.91,2903.0,,3.3e-09,,1.0,78.0,7058.734977,-1
Stand Cash,SAC,0.000988138178,,4975.63,2904.0,,3.3e-09,,,60.0,20750.901738,-1
EXUS Coin,EXUS,0.000340813927,,4651.62,2905.0,,3.1e-09,,,122.0,7157.092467,-1
Altbet,ABET,3.294099e-06,,4180.53,2906.0,,2.7e-09,,1.0,154.0,164704.95,-1
Better Money,BETTER,0.000725260011,,4177.45,2907.0,,2.7e-09,,,160.0,10041.620844261006,-1
Whalesburg,WBT,0.000330592977,,4113.61,2908.0,,2.7e-09,,,70.0,6942.452517,-1
Paypex,PAYX,0.000296206745,7.75,3984.72,2909.0,0.002,2.6e-09,,,193.0,6516.54839,-1
Cryptonodes,CNMC,0.00062532535,1.75,3797.55,2910.0,0.0,2.5e-09,,,84.0,7503.904200000001,-1
Mobit Global,MBGL,0.000409648549,1.43,3614.51,2912.0,0.0,2.4e-09,,,59.0,9012.268078,-1
Hilux,HLX,0.012589088467,0.055598572636,3584.41,2913.0,0.0,2.4e-09,,,84.0,2797.21,-1
YieldX,YIELDX,0.000658359832,,3519.91,2914.0,,2.3e-09,,,97.0,7176.1221688,-1
Varius,VARIUS,8.074916e-06,,3367.95,2915.0,,2.2e-09,,1.0,347.0,3229.9664,-1
Quotation Coin,QUOT,2.5440015e-05,0.7389,3051.17,2916.0,0.0,2e-09,,,112.0,5088.003000000001,-1
Curium,CRU,0.002418797759,,2988.23,2917.0,,2e-09,,1.0,253.0,16747.90081118154,-1
SAROS,SAROS,0.002378585397,,2895.07,2918.0,,1.9e-09,,,82.0,35678.780955,-1
Freq Set Dollar,FSD,0.00036439766,,2797.21,2919.0,,1.8e-09,,,111.0,4596.657842304,-1
Collegicoin,CLG,0.000664960812,6.8,2792.96,2920.0,0.002,1.8e-09,,1.0,95.0,16624.0203,-1
BANKEX,BKX,0.002943403919,,2684.34,2921.0,,1.8e-09,15156.0,1.0,69.0,52981.270542,-1
ORIUM,ORM,0.000423442596,,2682.27,2922.0,,1.8e-09,3679.0,1.0,159.0,2339.566074700368,-1
CRowdCLassic,CRCL,12.01,0.138743,2653.18,2923.0,0.0,1.7e-09,,,147.0,36030000.0,-1
CryptoHashTank Coin,CHTC,0.002572660744,,2622.49,2924.0,,1.7e-09,,,2580.0,3100.4935488464803,-1
Crystal Clear,CCT,0.013513061215,,2569.04,2925.0,,1.7e-09,,,1313.0,675653.0607500001,-1
Mano Coin,MANO,0.000465479245,,2402.72,2926.0,,1.6e-09,,,86.0,11636.981125,-1
FaithCoin,FAITH,0.009552002389,,2343.98,2927.0,,1.5e-09,4576.0,,183.0,10219.276619888373,-1
Keyco,KEC,3.93018e-07,,2341.32,2928.0,,1.5e-09,,,351.0,,-1
Cointorox,OROX,2.0128894e-05,,2339.57,2929.0,,1.5e-09,,,171.0,1779.594169904102,-1
Gold BCR,GBCR,2.582663e-06,,2213.06,2930.0,,1.5e-09,,1.0,466.0,2132.189754214,-1
Lumos,LMS,0.000354497347,,2167.81,2931.0,,1.4e-09,,,66.0,6380.952246,-1
Polaris,POLAR,1.486e-08,18281.99,1871.19,2932.0,9.77,1.2e-09,,,424.0,1486.0,-1
BrixCoin,BRIX,0.424966,,1761.36,2933.0,,1.2e-09,,,2822.0,8924.28,-1
DigiMoney,DGM,0.000102536903,,1650.38,2934.0,,1.1e-09,,,71.0,12304.42836,-1
VOISE,VOISE,0.000364745179,,1548.05,2935.0,,1e-09,3823.0,1.0,103.0,5106.432506,-1
Block Array,ARY,0.000329549154,0.162225,1478.84,2936.0,0.0,1e-09,1970.0,,143.0,6920.532233999999,-1
KAASO,KAASO,6.7667876e-05,,1291.96,2937.0,,8e-10,,1.0,83.0,74434.6636,-1
StrongHold,STRNG,,4.25,1275.6,2938.0,0.003,8e-10,,,158.0,,-1
BEVERAGE,BEVERAGE,2.6624097e-05,,1192.4,2939.0,,8e-10,,,694.0,,-1
StakeShare,SSX,1.92,0.025237952305,1108.46,2940.0,0.0,7e-10,,,273.0,41604.48,-1
BigdataCash,BDCASH,3.1798893e-05,2.86,1059.48,2941.0,0.003,7e-10,,1.0,412.0,626.987963161077,-1
WillowCoin,WLLO,0.000988647462,70.73,1018.37,2942.0,0.069,7e-10,,,307.0,,-1
Nibble,NBXC,0.000131647442,1.27,837.31,2943.0,0.002,6e-10,,,105.0,2632.94884,-1
Kreds,KREDS,0.010027841598,,560.82,2944.0,,4e-10,,,570.0,350.97445593,-1
iDeFi,IDEFI,0.267694,,551.5,2945.0,,4e-10,,1.0,89.0,80308.2,-1
BoostCoin,BOST,0.000412156559,,495.8,2946.0,,3e-10,,,51.0,41215.6559,-1
DICE.FINANCE,DICE,2.313104e-06,,463.43,2947.0,,3e-10,,1.0,633.0,125.31250172416,-1
sDASH,SDASH,1.420868e-06,42544.0,448.77,2948.0,94.801,3e-10,,1.0,342.0,85.25207999999999,-1
404,404,2.415953e-06,22.5,427.8,2949.0,0.053,3e-10,,,510.0,50.735013,-1
Real Estate Asset Ledger,REAL,0.058762530816,,399.16,2950.0,,3e-10,4336.0,,865.0,3525751.84896,-1
Meraki,MEK,6.0067e-08,,258.03,2951.0,,2e-10,,,476.0,17.642283075025002,-1
yffc.finance,YFFC,0.000684581915,,250.7,2952.0,,2e-10,,,768.0,,-1
Speed Mining Service,SMS,2.3167e-08,,115.99,2953.0,,1e-10,185.0,,1038.0,1.482688,-1
Borderless,BDS,0.0,117.96,90.87,2954.0,1.298,1e-10,,,1490.0,0.0,-1
Atlant,ATL,1.956472e-06,,70.07,2955.0,,0.0,6742.0,1.0,770.0,113121.39901628422,-1
Zilla,ZLA,0.000364693618,0.0,69.84,2956.0,0.0,0.0,14311.0,1.0,76.0,18234.6809,-1
eBitcoin,EBTC,0.0,,45.23,2957.0,,0.0,4978.0,1.0,441.0,0.0,-1
LUXCoin,LUX,0.0,8988.04,27.17,2958.0,330.808,0.0,,,455.0,0.0,-1
Provoco,VOCO,0.002417979584,2.64,20.6,2959.0,0.128,0.0,,1.0,143.0,29015755.008,-1
Pirl,PIRL,0.020845337831,0.56091,0.504317,2960.0,1.112,0.0,,1.0,78.0,530608.5898593919,-1
Argentum,ARG,0.052601362363,0.0,0.351158,2961.0,0.0,0.0,,,72.0,,-1
PinkElon,PINKE,0.001277625626,0.0,0.134131,2962.0,0.0,0.0,,,26.0,31940.64065,-1
Mirrored Airbnb,MABNB,0.00962285417,0.030695252494,0.087447352055,2963.0,0.351,0.0,,1.0,189.0,37529131.263,-1
Peepcoin,PCN,0.002321313171,8.96,0.002449538449,2964.0,3657.832,0.0,,1.0,134.0,305151.48433881026,-1
Castle,CSTL,1.348691e-06,,0.000111311216,2965.0,,0.0,,,242.0,674.3455,-1
UpToken,UP,0.000645918929,0.0,1.7851416e-05,2966.0,0.0,0.0,,1.0,98.0,11884.9082936,-1
KanadeCoin,KNDC,0.000168065119,,0.0,2967.0,,,,1.0,124.0,135796.616152,-1
Decentralized Crypto Token,DCTO,0.002134726781,,,,,,,1.0,222.0,213472.6781,-1
Oasis City,OSC,0.000815017713,4.07,,,,,,1.0,49.0,244505.3139,-1
Mycro,MYO,0.053423915528,10035.56,,,,,,,84.0,106847831.056,-1
Fixed Trade Coin,FXTC,0.009640405536,13.43,,,,,,1.0,201.0,15424648.857600002,-1
Condensate,RAIN,0.004049828516,,,,,,,,36.0,6593120.824047999,-1
Ascension,ASN,0.00011925189,,,,,,,,85.0,,-1
MyTVchain,MYTV,0.001539441818,,,,,,,1.0,57.0,68248.5867515194,-1
Xeonbit,XNB,0.002682690276,,,,,,,,321.0,611653.382928,-1
Carboneum,C8,0.000414585686,,,,,,,1.0,639.0,31093.92645,-1
FRED Energy,FRED,3.387701e-06,,,,,,,,488.0,60978.618,-1
EthereumX,ETX,0.2959,,,,,,,1.0,98.0,88770000.0,-1
Future1Coin,F1C,0.014087816858,25783.0,,,,,,1.0,111.0,295844.154018,-1
Global AEX Token,GAT,0.001508641146,46773430.0,,,,,,,48.0,1508641.1460000002,-1
LemoChain,LEMO,0.006464995382,31952.0,,,,,,1.0,32.0,646499.5382,-1
Kurrent,KURT,0.000228997501,,,,,,,,45.0,,-1
Ratecoin,XRA,0.000554325653,0.013772536475,,,,,,,25.0,1108651.306,-1
Super Gold,SPG,0.000332193944,,,,,,,,15.0,2657551.552,-1
Business Credit Alliance Chain,BCAC,0.000658547814,192.74,,,,,,,53.0,,-1
iBank,IBANK,0.001128089216,,,,,,,,34.0,277961.1828224,-1
Micromines,MICRO,0.003447780123,6.57,,,,,,1.0,53.0,1034334.0369,-1
Jewel,JWL,0.000127611975,0.220842,,,,,,,66.0,12761.1975,-1
BowsCoin,BSC,0.028731640108,4.39,,,,,,,266.0,919412.483456,-1
Poker.io,POK,0.150622,10.9,,,,,,,140.0,,-1
Data Delivery Network,DDN,0.000700926325,,,,,,,,88.0,7009.263250000001,-1
LetItRide,LIR,0.002267045269,,,,,,,,87.0,,-1
Community Chain,COMC,1.62,,,,,,,,397.0,34020000.0,-1
ActivEightCoin,ACTIV,0.000264114202,76.66,,,,,,,39.0,,-1
Orlycoin,ORLY,0.00068455622,9.46,,,,,,,146.0,6845562.2,-1
EuropeCoin,ERC,0.00061558744,,,,,,,,50.0,,-1
Scolcoin,SCOL,0.008769659671,,,,,,,1.0,1888.0,52617958.02599999,-1
Tradcoin,TRAD,0.001027249941,76.88,,,,,,1.0,1899.0,256812.48525,-1
Ride My Car,RIDE,0.000202313868,,,,,,,,71.0,40462773.6,-1
Purple Butterfly Trading,PBTT,0.000942467098,,,,,,,,125.0,19791.809058000003,-1
Thore Exchange Token,THEX,2.8794072e-05,,,,,,,,71.0,60467.5512,-1
PonziCoin,PONZI,0.000789980843,3.07,,,,,,1.0,114.0,7899808.43,-1
Bitcoin HD,BHD,0.533295,1374410.0,,,,,,,38.0,533295000000.0,-1
VNT Chain,VNT,0.039349062885,3791.87,,,,,,,41.0,1967453.14425,-1
TAGRcoin,TAGR,0.093757657942,,,,,,,1.0,77.0,187515315.884,-1
Prizm,PZM,0.004611149288,439952.0,,,,,,1.0,244.0,230557.4644,-1
BitZeny,ZNY,5.4833331e-05,0.002692048246,,,,,,,102.0,,-1
MindCoin,MND,2.704947e-06,,,,,,,1.0,426.0,108197.88,-1
Jllone,JLL,0.001043727822,,,,,,,1.0,189.0,250494.67728,-1
BitGuild PLAT,PLAT,0.006914752048,21350.0,,,,,,,48.0,14404493.823428772,-1
Market Arbitrage Coin,MARC,0.031260112044,116.72,,,,,,,204.0,6564623.529239999,-1
FormulA,FML,0.0050911,1376.46,,,,,,1.0,63.0,2839156.384372,-1
Liquidity Bot Token,LIQ,2.3867592e-05,,,,,,,,131.0,21.4808328,-1
BitBoost,BBT,0.896558,3752.83,,,,,,,375.0,6275905.103442,-1
SEDO POW TOKEN,SEDO,0.001248817583,76.82,,,,,,1.0,639.0,1248170.0910642955,-1
Multicoin,MTCN,0.004969287244,247885.0,,,,,,1.0,309.0,9938574.488,-1
FOREXCOIN,FOREX,1.79,,,,,,,1.0,245.0,8950000000.0,-1
FIDEX Exchange,FEX,0.121747,1598.7,,,,,,,22.0,25566870.0,-1
Consentium,CSM,0.000369104529,1949.2,,,,,,1.0,56.0,9227.613225,-1
T.OS,TOSC,0.910684,24957.0,,,,,,1.0,120.0,214010.74,-1
Thorenext,THX,0.005811808181,885.37,,,,,,1.0,131.0,95992.58960010442,-1
Zest Token,ZEST,8.3255313e-05,0.0,,,,,,1.0,73.0,9260.242445540083,-1
ORS Group,ORS,7.9433149e-05,,,,,,,1.0,162.0,398856.1488168326,-1
Astro,ASTRO,0.005596025063,,,,,,,,69.0,27980.125315,-1
Lethean,LTHN,3.543645e-06,241.77,,,,,,,104.0,70872.9,-1
Smart Trade Coin,TRADE,0.000678521128,171214.0,,,,,,1.0,55.0,6106690.152,-1
BOTXCOIN,BOTX,1.378613e-06,4347376.0,,,,,,1.0,171.0,106153.201,-1
Uselink chain,UL,0.021136487874,,,,,,,,302.0,2113648787.4,-1
Sekopay,SEKO,0.000512611307,,,,,,,1.0,144.0,2050445.228,-1
Aitheon,ACU,0.000332225919,867638.0,,,,,,1.0,142.0,33222.5919,-1
UraniumX,URX,1.52,,,,,,,,263.0,319200000.0,-1
GoPower,GPT,0.000996705226,,,,,,,,3975.0,105650.753956,-1
ZenSports,SPORTS,0.000708835431,471.99,,,,,,,27.0,,-1
MobilinkToken,MOLK,0.000658604259,65.18,,,,,,,45.0,39516.25554,-1
SONO,SONO,1.2017725e-05,4.56,,,,,,1.0,78.0,360531.75,-1
KIZUNACOIN,KIZ,8.1421442e-05,,,,,,,1.0,124.0,8142144.2,-1
LiteGold,LTG,4.8905555e-05,40.72,,,,,,1.0,72.0,220074.9975,-1
Tratok,TRAT,0.025307595828,1176.22,,,,,,1.0,166.0,5061519.1656,-1
Vice Industry Token,VIT,0.007415440314,0.069567567256,,,,,,,99.0,74154403.14,-1
EA Coin,EAG,0.00502906004,,,,,,,1.0,58.0,502905.9939418799,-1
Cryptonex,CNX,0.026132351217,,,,,,,1.0,358.0,26132351.217,-1
CannabisCoin,CANN,0.002322150392,183.28,,,,,,,81.0,236364.8496687756,-1
FoundGame,FGC,0.002518350124,,,,,,,,131.0,251835.0124,-1
BitHostCoin,BIH,0.06212328513,175.8,,,,,,,690.0,248493140.52,-1
BenePit,BNP,0.013233166198,,,,,,,,38.0,1908660.9937809056,-1
NeoWorld Cash,NASH,0.000160802483,11247.67,,,,,,,44.0,160802.483,-1
SoPay,SOP,0.002267502761,238.93,,,,,,1.0,123.0,20062864.429328,-1
Breezecoin,BRZE,0.001853801767,44521.0,,,,,,1.0,87.0,38929.837107,-1
Optitoken,OPTI,0.000456651685,5947.42,,,,,,1.0,52.0,,-1
Tagcoin,TAG,0.002918853387,,,,,,,1.0,849.0,5094704.019127391,-1
Coineal Token,NEAL,0.006310232071,41963.0,,,,,,,329.0,134993.6209917378,-1
LHCoin,LHCOIN,0.003423732914,2.29,,,,,,1.0,37.0,3423732.914,-1
TL Coin,TLC,7.963557e-05,,,,,,,,491.0,159271.14,-1
ThreeFold Token,TFT,0.006795181044,13499.24,,,,,,,66.0,17055.904420439998,-1
Aunit,AUNIT,0.01199853274,433.48,,,,,,1.0,51.0,5722.31623729532,-1
FuturesCoin,FC,0.137617,,,,,,,,71.0,1651403.9999999998,-1
VestChain,VEST,0.001279714976,,,,,,,1.0,57.0,,-1
Open Platform,OPEN,0.001349963619,46857.0,,,,,,,339.0,134996.3619,-1
Braziliex Token,BRZX,0.269371,,,,,,,,986.0,1077484.0,-1
EpaCoin,EPC,0.000248180049,,,,,,,,374.0,15387.163038,-1
Gimmer,GMR,0.000211468226,0.020744326004,,,,,,,115.0,5286705.649999999,-1
Currency Network,CNET,0.00050296886,21774.0,,,,,,1.0,92.0,1005937.72,-1
CoinClaim,CLM,1.8483448e-05,2065.99,,,,,,1.0,180.0,162654.34240000002,-1
Californium,CF,0.00439106134,245.9,,,,,,1.0,352.0,43910613.400000006,-1
Speedcash,SCS,0.004371583076,,,,,,,,48.0,2185791.5336284167,-1
Creamcoin,CRM,6.38645e-06,63.05,,,,,,,238.0,63865.0,-1
Geocoin,GEO,0.044295850211,1395.12,,,,,,,349.0,4429142.106893741,-1
Visio,VISIO,0.00546149604,,,,,,,1.0,56.0,,-1
BGT,BGT,0.000987260105,101075.0,,,,,,1.0,200.0,9872601.05,-1
Boid,BOID,0.00112439151,5.96,,,,,,,186.0,1124391.51,-1
YACoin,YAC,0.014157479473,,,,,,,1.0,281.0,2548346.30514,-1
Parsl,SEED,3.464607e-06,3.12,,,,,,,151.0,20787.642,-1
BetDice,DICE,3.7908664e-05,907.52,,,,,,,71.0,379086.64,-1
Huobi Pool Token,HPT,0.010724524783,636595.0,,,,,,1.0,76.0,107245.24783,-1
eBoost,EBST,0.00046632566,529.45,,,,,,1.0,376.0,466325.66,-1
RCCC,RCCC,0.023094002225,158706.0,,,,,,,45.0,484974.046725,-1
Pokerain,MMDA,3.870422e-06,1436.47,,,,,,,114.0,,-1
MktCoin,MLM,3.3699026e-05,53.12,,,,,,,141.0,208933.9612,-1
GoldFund,GFUN,0.000640045616,1208.57,,,,,,1.0,112.0,44803.19312,-1
Musk,MUSK,0.000593273768,32304.0,,,,,,1.0,47.0,41529.16376,-1
WEBN token,WEBN,0.060021542612,5.67,,,,,,1.0,71.0,3000670.184541091,-1
AlloHash,ALH,0.001739457609,,,,,,,1.0,24.0,34788141.0,-1
LuckChain,BASH,0.041961619603,57030.0,,,,,,1.0,261.0,9703624.53319375,-1
Lotoblock,LOTO,0.000332448585,1507.34,,,,,,1.0,40.0,,-1
